date,predicted_price,predicted_price_smooth
2025-04-02,0.5867141131593702,0.5701925917817332
2025-04-03,0.5887417960755917,0.572047512211119
2025-04-04,0.5928132775455084,0.574124088744558
2025-04-05,0.5938351867088534,0.5760951985409876
2025-04-06,0.5948570958721984,0.5779713882741087
2025-04-07,0.5969063124590838,0.5798648806926061
2025-04-08,0.5989609372182296,0.5817744863451685
2025-04-09,0.6030864509527358,0.5839056828059253
2025-04-10,0.6041219053780724,0.58592730506314
2025-04-11,0.6072337165769601,0.588057946214522
2025-04-12,0.6082746239068042,0.5900796139837502
2025-04-13,0.6093155312366484,0.59200320570904
2025-04-14,0.6134955741186678,0.5941524425500028
2025-04-15,0.6155938223187419,0.5962965805268767
2025-04-16,0.616645695339589,0.5983314920081481
2025-04-17,0.6198068222582499,0.6004790250331582
2025-04-18,0.6208642081475956,0.602517543344602
2025-04-19,0.6219215940369411,0.6044579484138359
2025-04-20,0.6240418937315231,0.6064163429456046
2025-04-21,0.6282991170597205,0.6086046203570162
2025-04-22,0.6293675889372012,0.6106809172150347
2025-04-23,0.6304360608146818,0.6126564315749995
2025-04-24,0.6325785727282254,0.6146486456903221
2025-04-25,0.636880341386692,0.616871815259959
2025-04-26,0.6390396183351226,0.6190885955674754
2025-04-27,0.6412045038491486,0.6213001863956428
2025-04-28,0.6433750080562125,0.6235076685616998
2025-04-29,0.6444630745751296,0.6256032091630429
2025-04-30,0.6455511410940468,0.6275980023561434
2025-05-01,0.6477329131106602,0.6296114934315951
2025-05-02,0.6499203342643523,0.6316423775148708
2025-05-03,0.6521134147237121,0.633689481235755
2025-05-04,0.6565165942852328,0.6359721925407027
2025-05-05,0.6576216540306351,0.6381371386896959
2025-05-06,0.6587267137760373,0.6401960961983301
2025-05-07,0.6631640632265599,0.6424928929011531
2025-05-08,0.6642776884316375,0.6446713724542015
2025-05-09,0.6653913136367152,0.6467433665724529
2025-05-10,0.6698630170301773,0.6490553316182253
2025-05-11,0.6709852537779687,0.6512483238341997
2025-05-12,0.6721074905257602,0.6533342405033559
2025-05-13,0.6743577255792761,0.6554365890109479
2025-05-14,0.6766137324726385,0.657554303357117
2025-05-15,0.6811431029581649,0.6599131833172218
2025-05-16,0.68227979506196,0.6621498444916957
2025-05-17,0.6834164871657551,0.6642765087591017
2025-05-18,0.6879807051265688,0.6666469283958484
2025-05-19,0.6891261323418688,0.6688948487904504
2025-05-20,0.6902715595571689,0.6710325198671222
2025-05-21,0.6925682580900249,0.6731860936894125
2025-05-22,0.6948708110896554,0.6753545654294368
2025-05-23,0.699493521998961,0.6777684610863892
2025-05-24,0.701813700689352,0.6801729850466856
2025-05-25,0.7041397754079372,0.6825696640828107
2025-05-26,0.705305765989436,0.6848432742734732
2025-05-27,0.7088096546048975,0.6872399123066156
2025-05-28,0.7099815672758176,0.6895140778035359
2025-05-29,0.7111534799467377,0.6916780180178561
2025-05-30,0.7158589543534117,0.6940961116514117
2025-05-31,0.7182206243438285,0.6965085629206534
2025-06-01,0.7194044439185525,0.6987981510204433
2025-06-02,0.7205882634932765,0.7009771622677267
2025-06-03,0.7229618822904407,0.7031756342699981
2025-06-04,0.7253414912343619,0.7053922199664344
2025-06-05,0.7301187216105017,0.7078648701308412
2025-06-06,0.7313175428515726,0.7102101374029144
2025-06-07,0.7325163640926434,0.7124407600718873
2025-06-08,0.7373297563476655,0.7149296596994651
2025-06-09,0.7385376417901861,0.7172904579085372
2025-06-10,0.7421673620481692,0.7197781483225004
2025-06-11,0.7445952713760843,0.7222598606278587
2025-06-12,0.7470292658088585,0.7247368011459587
2025-06-13,0.7482493108790751,0.7270880521192704
2025-06-14,0.7494693559492916,0.7293261825022725
2025-06-15,0.754367865816239,0.7318303508336692
2025-06-16,0.7555970863082685,0.7342070243811292
2025-06-17,0.7592908860070857,0.7367154105437248
2025-06-18,0.7605262500492235,0.7390964944942747
2025-06-19,0.7642385017182813,0.7416106952166754
2025-06-20,0.7667215595633946,0.7441217816513473
2025-06-21,0.767966178938031,0.7465062213800158
2025-06-22,0.7692107983126675,0.7487766790732809
2025-06-23,0.7717062286624535,0.7510696340321982
2025-06-24,0.7742078613195277,0.7533834567609312
2025-06-25,0.7792297764346748,0.7559680887283056
2025-06-26,0.7817500803583519,0.7585462878913103
2025-06-27,0.7830133549394394,0.7609929945961232
2025-06-28,0.7842766295205268,0.7633213580885636
2025-06-29,0.7868094346800353,0.7656701657477107
2025-06-30,0.7893485066061475,0.7680379998335545
2025-07-01,0.7918938560785479,0.7704235854580539
2025-07-02,0.7970034308331065,0.7730815699955592
2025-07-03,0.7982855542799432,0.7756019684239976
2025-07-04,0.8021382453897741,0.7782555961205753
2025-07-05,0.8034266950218532,0.780772706010703
2025-07-06,0.8072983863615277,0.7834252740457855
2025-07-07,0.8098879813652771,0.7860715447777347
2025-07-08,0.8111859609468077,0.788582986394642
2025-07-09,0.8150862747243103,0.7912333152276089
2025-07-10,0.8163906347807761,0.7937490471829256
2025-07-11,0.817694994837242,0.7961436419483572
2025-07-12,0.8203101117616235,0.7985602889296839
2025-07-13,0.8229316364024046,0.8009974236769559
2025-07-14,0.8255595796749768,0.8034536392767581
2025-07-15,0.830834765829374,0.8061917519320196
