date,days_since_genesis,support_price,resistance_price,fair_price,predicted_price
2025-11-18,1472,0.8917714577159292,1.8095753350661719,1.2703257985252279,1.2703257985252279
2025-11-19,1473,0.8943298937191438,1.8147668924407716,1.2739702830292325,1.2739702830292325
2025-11-20,1474,0.8968939259398981,1.8199698056141485,1.2776227393285366,1.2776227393285366
2025-11-21,1475,0.8994635628100487,1.8251840916961575,1.2812831794342947,1.2812831794342947
2025-11-22,1476,0.9020388127684241,1.8304097678108004,1.2849516153675935,1.2849516153675935
2025-11-23,1477,0.9046196842608283,1.8356468510962332,1.2886280591594554,1.2886280591594554
2025-11-24,1478,0.9072061857400389,1.8408953587047627,1.2923125228508372,1.2923125228508372
2025-11-25,1479,0.9097983256658104,1.8461553078028539,1.296005018492634,1.296005018492634
2025-11-26,1480,0.9123961125048744,1.851426715571129,1.2997055581456798,1.2997055581456798
2025-11-27,1481,0.91499955473094,1.856709599204369,1.3034141538807482,1.3034141538807482
2025-11-28,1482,0.9176086608246958,1.8620039759115181,1.3071308177785552,1.3071308177785552
2025-11-29,1483,0.9202234392738112,1.8673098629156846,1.3108555619297602,1.3108555619297602
2025-11-30,1484,0.9228438985729355,1.8726272774541421,1.3145883984349662,1.3145883984349662
2025-12-01,1485,0.9254700472237013,1.8779562367783336,1.318329339404724,1.318329339404724
2025-12-02,1486,0.928101893734724,1.8832967581538715,1.3220783969595304,1.3220783969595304
2025-12-03,1487,0.9307394466216034,1.8886488588605415,1.3258355832298325,1.3258355832298325
2025-12-04,1488,0.9333827144069246,1.8940125561923034,1.3296009103560276,1.3296009103560276
2025-12-05,1489,0.936031705620259,1.8993878674572933,1.3333743904884645,1.3333743904884645
2025-12-06,1490,0.9386864287981657,1.9047748099778272,1.3371560357874464,1.3371560357874464
2025-12-07,1491,0.9413468924841916,1.9101734010904003,1.3409458584232308,1.3409458584232308
2025-12-08,1492,0.9440131052288733,1.9155836581456918,1.3447438705760315,1.3447438705760315
2025-12-09,1493,0.9466850755897382,1.921005598508566,1.3485500844360212,1.3485500844360212
2025-12-10,1494,0.9493628121313047,1.926439239558073,1.3523645122033303,1.3523645122033303
2025-12-11,1495,0.9520463234250838,1.9318845986874533,1.3561871660880518,1.3561871660880518
2025-12-12,1496,0.9547356180495802,1.9373416933041379,1.3600180583102395,1.3600180583102395
2025-12-13,1497,0.9574307045902926,1.942810540829751,1.363857201099911,1.363857201099911
2025-12-14,1498,0.9601315916397161,1.9482911587001126,1.3677046066970504,1.3677046066970504
2025-12-15,1499,0.9628382877973419,1.9537835643652401,1.3715602873516073,1.3715602873516073
2025-12-16,1500,0.9655508016696586,1.9592877752893496,1.3754242553234988,1.3754242553234988
2025-12-17,1501,0.9682691418701538,1.9648038089508597,1.3792965228826128,1.3792965228826128
2025-12-18,1502,0.9709933170193147,1.9703316828423922,1.383177102308808,1.383177102308808
2025-12-19,1503,0.9737233357446288,1.975871414470774,1.3870660058919142,1.3870660058919142
2025-12-20,1504,0.9764592066805858,1.9814230213570414,1.3909632459317371,1.3909632459317371
2025-12-21,1505,0.9792009384686777,1.9869865210364384,1.3948688347380558,1.3948688347380558
2025-12-22,1506,0.9819485397574004,1.9925619310584222,1.398782784630627,1.398782784630627
2025-12-23,1507,0.9847020192022545,1.9981492689866642,1.4027051079391866,1.4027051079391866
2025-12-24,1508,0.9874613854657464,2.0037485523990504,1.4066358170034483,1.4066358170034483
2025-12-25,1509,0.9902266472173891,2.009359798887687,1.410574924173108,1.410574924173108
2025-12-26,1510,0.9929978131337035,2.0149830260588977,1.4145224418078444,1.4145224418078444
