date,open,high,low,close,volume
02/15/2022,42046.378700,42770.060195,41661.351690,42594.941903,47232.4 m
02/16/2022,42550.181714,44701.421031,42480.319321,44602.531500,58821.3 m
02/17/2022,44522.958900,44522.958900,43367.644200,43997.711600,51244.3 m
02/18/2022,43874.065900,44101.505100,40214.022271,40491.041200,59257.6 m
02/19/2022,40528.125100,40924.097164,39629.338365,39976.235950,67854.7 m
02/20/2022,39991.167616,40427.211654,39652.009600,40112.559529,50941.8 m
02/21/2022,40096.001674,40100.042900,38077.040800,38464.852797,39952.2 m
02/22/2022,38362.694544,39402.350765,36922.028500,37003.153558,57203.6 m
02/23/2022,37060.007811,38337.825100,36444.818268,38302.843900,81464.1 m
02/24/2022,38227.777400,39158.340100,37088.338776,37287.486343,108954.7 m
02/25/2022,37216.404393,39132.782700,34408.529328,38296.165927,130682.5 m
02/26/2022,38329.386831,39616.951600,38054.571130,39219.476757,85942 m
02/27/2022,39226.462868,39970.489461,38606.451500,39033.535300,53525.3 m
02/28/2022,39091.950700,39773.256739,37129.656408,37714.483888,46101.7 m
03/01/2022,37703.774039,43716.570049,37513.318173,43181.143700,68880.2 m
03/02/2022,43182.005400,44788.074900,42934.442600,44359.871200,92935.9 m
03/03/2022,44404.917900,45173.580898,43387.876900,43938.476843,77745.6 m
03/04/2022,43901.746144,44035.459040,41862.518100,42450.883432,66513 m
03/05/2022,42465.006625,42498.516261,38732.824915,39120.042399,73188.8 m
03/06/2022,39144.653088,39576.600600,38750.396893,39409.212469,59407.5 m
03/07/2022,39399.035000,39637.148100,38155.286700,38385.185249,40023.2 m
03/08/2022,38398.935461,39399.968465,37172.818131,37991.879474,61781.7 m
03/09/2022,38021.162314,39333.713100,38021.162314,38724.820089,87695.1 m
03/10/2022,38741.223977,42508.697215,38680.084679,41955.065316,81739.6 m
03/11/2022,41950.435236,42002.187856,38770.031431,39461.351016,117700.4 m
03/12/2022,39427.627991,40118.988287,38291.848800,38770.045913,73106.7 m
03/13/2022,38729.041388,39321.402500,38722.922201,38875.986046,56650.4 m
03/14/2022,38803.986367,39220.944100,37670.389243,37824.351533,33924.5 m
03/15/2022,37784.666650,39808.381728,37590.881500,39599.024365,47001 m
03/16/2022,39669.018469,39805.399615,38230.941900,39302.016786,54150 m
03/17/2022,39301.179556,41538.600600,38964.636816,41147.279886,74235.1 m
03/18/2022,41115.369183,41306.806175,40600.029000,40958.225160,68917 m
03/19/2022,40912.960433,42231.719900,40255.886466,41767.098165,53167.4 m
03/20/2022,41752.501018,42357.052800,41585.958125,42166.229542,47396.6 m
03/21/2022,42207.510235,42279.999700,40980.511465,41252.051988,39440.4 m
03/22/2022,41219.863544,41498.266168,40534.251168,41051.833458,48679.2 m
03/23/2022,41064.538428,43176.927821,40940.054736,42376.744218,66069.7 m
03/24/2022,42362.023226,42925.977980,41810.056890,42925.977980,55434.5 m
03/25/2022,42901.787989,44196.381252,42726.384662,43948.891125,58305.2 m
03/26/2022,43997.597868,45054.744000,43775.982800,44365.182550,64975.6 m
03/27/2022,44314.415815,44769.885100,44162.890660,44533.217420,52033.4 m
03/28/2022,44532.133852,46842.719552,44438.296186,46842.719552,38989.6 m
03/29/2022,46824.606410,48129.973866,46711.004794,46888.221151,72557.3 m
03/30/2022,47086.201288,47988.538290,47032.005032,47498.665651,64970.2 m
03/31/2022,47442.243331,47686.718937,46698.338561,47100.459371,60347.3 m
04/01/2022,47055.993054,47559.984548,45380.493702,45540.826387,64306.8 m
04/02/2022,45520.196841,46608.675179,44376.979328,46231.004759,82428.6 m
04/03/2022,46249.968400,47025.378055,45768.235157,45845.957562,68534.7 m
04/04/2022,45793.529188,47331.954700,45556.131177,46430.696713,53182.1 m
04/05/2022,46429.496493,46853.488200,45201.068715,46605.602969,75797.9 m
04/06/2022,46598.160049,47143.741841,45573.537413,45573.537413,107956.8 m
04/07/2022,45479.969446,45479.969446,43138.519469,43138.519469,82230.7 m
04/08/2022,43154.774536,43855.363700,42814.948200,43480.174721,75865.9 m
04/09/2022,43425.244094,43931.439435,42125.069200,42283.429200,66062.1 m
04/10/2022,42251.561200,42788.711164,42173.730748,42788.711164,73792.2 m
04/11/2022,42760.395880,43380.944600,41985.883159,42242.784100,43044 m
04/12/2022,42149.979900,42396.229800,39356.547100,39456.933042,80332.8 m
04/13/2022,39529.550415,40609.968200,39302.213339,40169.215123,80791.3 m
04/14/2022,40074.961967,41377.566157,39608.708059,41160.048100,73354.2 m
04/15/2022,41131.736200,41492.799300,39672.103269,39909.716866,111088.4 m
04/16/2022,39933.888800,40596.149500,39837.744139,40558.127000,62222.4 m
04/17/2022,40554.470200,40645.810371,40005.064100,40386.510800,35562.9 m
04/18/2022,40374.385600,40565.435480,39617.521000,39678.000100,31897.1 m
04/19/2022,39695.539800,41023.073005,38723.549900,40826.671100,60921.7 m
04/20/2022,40799.943600,41633.610200,40608.302492,41504.418500,70678.2 m
04/21/2022,41493.801900,42130.142525,40954.568635,41363.503664,69241 m
04/22/2022,41353.676756,42940.900000,39951.301132,40528.777700,73691.6 m
04/23/2022,40480.350800,40759.068400,39285.165200,39757.554100,81778.1 m
04/24/2022,39715.134900,39929.322873,39348.951546,39419.530100,61949.6 m
04/25/2022,39441.658300,39846.010900,39140.663900,39479.996970,39181.6 m
04/26/2022,39464.998265,40567.890400,38209.396100,40475.275211,58683 m
04/27/2022,40420.005235,40704.663466,37768.639787,38026.746256,67555.5 m
04/28/2022,38115.302300,39364.623600,38028.062900,39248.439282,73618.7 m
04/29/2022,39235.765100,40306.952155,38935.672800,39749.938600,65834.1 m
04/30/2022,39746.676400,39909.906300,38197.372100,38592.004417,67804.1 m
05/01/2022,38600.019850,38767.589600,37653.412427,37660.452922,56364 m
05/02/2022,37636.021418,38615.598700,37572.229800,38467.094000,49695.2 m
05/03/2022,38465.513100,39073.388890,38223.905252,38503.909590,65011.4 m
05/04/2022,38509.952768,38641.791020,37542.866992,37732.299752,64576.5 m
05/05/2022,37723.639889,39925.609900,37677.897295,39699.033959,57656.7 m
05/06/2022,39690.031700,39793.917300,35756.460926,36568.759600,71671.4 m
05/07/2022,36571.607200,36581.659680,35403.457407,36033.063400,84644.7 m
05/08/2022,36019.555100,36121.832406,34857.250100,35552.564000,52179.1 m
05/09/2022,35478.564900,35496.135005,33828.135800,33933.542810,59930.3 m
05/10/2022,34062.893995,34215.739100,30184.775687,30363.865617,77739.9 m
05/11/2022,30106.434563,32574.539855,29853.414538,31024.703300,127314.4 m
05/12/2022,31000.976800,32038.594344,28303.805559,28984.535800,103426.6 m
05/13/2022,29044.259300,30133.217400,26812.845900,29130.038600,137849.7 m
05/14/2022,29012.385800,30990.356160,28784.978000,29250.004000,143425.8 m
05/15/2022,29289.777900,30255.811500,28735.710173,30123.775600,66074.6 m
05/16/2022,30076.932900,31390.479900,29512.244200,31333.765617,45281 m
05/17/2022,31293.222385,31293.222385,29239.160799,29880.548164,55757.2 m
05/18/2022,29833.052495,30731.704900,29532.760900,30452.624328,54496.4 m
05/19/2022,30446.067279,30622.945356,28714.118400,28760.153900,66819.7 m
05/20/2022,28696.614200,30496.060389,28696.614200,30376.331479,77876.7 m
05/21/2022,30319.708368,30698.266043,28761.511408,29234.032910,64020.6 m
05/22/2022,29205.287516,29593.574111,28992.455300,29449.985560,48647.3 m
05/23/2022,29445.062122,30426.877961,29246.776547,30366.042221,34792.8 m
05/24/2022,30295.927742,30619.925588,28887.003722,29114.081131,49091.9 m
05/25/2022,29096.330188,29794.473300,28749.978928,29674.112300,61173.5 m
05/26/2022,29654.596600,30201.432100,29382.542394,29557.533736,59054.1 m
05/27/2022,29554.543200,29868.820400,28143.434861,29353.619263,67488.6 m
05/28/2022,29194.910000,29357.666815,28291.035137,28606.474473,79709.6 m
05/29/2022,28605.611088,29144.959375,28543.155709,29047.060269,52117.5 m
05/30/2022,29031.307367,29530.422915,28855.558900,29445.724100,29084.4 m
05/31/2022,29468.077200,31882.650100,29319.429976,31720.029500,50971.1 m
06/01/2022,31734.202200,32298.417521,31242.241101,31852.834383,70227.8 m
06/02/2022,31779.999554,31945.459415,29490.850881,29789.421134,64100 m
06/03/2022,29795.174994,30614.120551,29628.060046,30441.465050,72164.8 m
06/04/2022,30461.948537,30648.679797,29353.704948,29717.558046,53726.9 m
06/05/2022,29705.776152,29927.823695,29475.217400,29840.075216,39962 m
06/06/2022,29847.326342,30162.096092,29591.635303,29909.210373,28084.2 m
06/07/2022,29930.459303,31729.396877,29925.322686,31367.422598,49275.6 m
06/08/2022,31380.135300,31545.883100,29266.125000,31193.069200,68097.9 m
06/09/2022,31120.220300,31268.657820,29912.029300,30204.548583,75542.2 m
06/10/2022,30212.851075,30639.960565,29982.063073,30111.706750,48748.4 m
06/11/2022,30078.132331,30312.440700,28900.478714,29082.531950,52091.2 m
06/12/2022,29095.181105,29425.938700,28170.852016,28399.974900,53289.7 m
06/13/2022,28415.542200,28519.740800,26704.729357,26704.729357,60305.1 m
06/14/2022,26599.661163,26863.632858,22070.979900,22509.099400,105249.3 m
06/15/2022,22456.780802,22982.332200,20869.158519,22209.515000,123595 m
06/16/2022,22174.800600,22653.357560,20142.253614,22490.590727,90580.3 m
06/17/2022,22579.095953,22943.381142,20252.011400,20383.688900,92380.9 m
06/18/2022,20406.024300,21292.183000,20267.287280,20468.214500,67973.9 m
06/19/2022,20461.923700,20741.739096,17697.702497,19007.503100,61457.1 m
06/20/2022,19010.476500,20706.316100,18022.469505,20554.902700,82744.3 m
06/21/2022,20580.038000,20914.588400,19705.753850,20672.801100,63496.5 m
06/22/2022,20577.599700,21647.078900,20401.578300,20739.943386,56244.1 m
06/23/2022,20722.225853,20859.859038,19845.684342,19976.053591,52507.2 m
06/24/2022,19975.729925,21160.101481,19975.729925,21075.168800,50275.1 m
06/25/2022,21097.664500,21461.365280,20764.615700,21279.532329,49938.8 m
06/26/2022,21221.526904,21528.421200,20941.213300,21499.971037,45185.6 m
06/27/2022,21504.605967,21836.737838,21001.378699,21029.216300,36017.6 m
06/28/2022,21036.933000,21496.338000,20647.678409,20732.983400,39899.9 m
06/29/2022,20715.201373,21183.621532,20223.803607,20293.450800,42704 m
06/30/2022,20278.898000,20389.373456,19907.769823,20101.120000,45608.1 m
07/01/2022,20117.924200,20145.985100,18703.159686,19816.746360,46778.5 m
07/02/2022,19922.819048,20623.152262,19075.463200,19336.104441,63618.8 m
07/03/2022,19266.388522,19425.755514,19036.131501,19246.509488,39790.5 m
07/04/2022,19249.347299,19567.108100,18973.251867,19310.075500,29227.6 m
07/05/2022,19317.458000,20296.167000,19071.777100,20255.645400,33124.2 m
07/06/2022,20219.665200,20687.751382,19354.562723,20185.962328,47991.9 m
07/07/2022,20209.975467,20615.743800,19835.700400,20557.535549,52267.4 m
07/08/2022,20562.573466,21801.064700,20279.629400,21647.165928,44030.3 m
07/09/2022,21654.135499,22332.793519,21250.884353,21801.082205,70338.8 m
07/10/2022,21594.395622,21951.026600,21424.162703,21592.741748,83661 m
07/11/2022,21584.981659,21589.423032,20701.052198,20857.655837,54983 m
07/12/2022,20849.271922,20849.271922,19930.490385,19992.294567,49043.6 m
07/13/2022,19961.358397,20043.386800,19313.260763,19313.260763,48327.2 m
07/14/2022,19330.026300,20223.018600,19001.016351,20187.152800,55545.1 m
07/15/2022,20241.354100,20748.383302,19659.560108,20587.535800,67129 m
07/16/2022,20587.367000,21161.568729,20406.853449,20831.311372,70225.1 m
07/17/2022,20825.957126,21507.169269,20514.660800,21192.113673,67204.1 m
07/18/2022,21207.850954,21605.869306,20769.402257,20769.402257,63000.2 m
07/19/2022,20787.376822,22688.716833,20787.376822,22440.036584,75819.7 m
07/20/2022,22517.095496,23695.773800,21620.905400,23407.345100,104199.6 m
07/21/2022,23409.933000,24237.700600,22966.774600,23244.574200,93750 m
07/22/2022,23219.138200,23403.282100,22369.096920,23180.087500,91477.5 m
07/23/2022,23153.358400,23679.194823,22559.008600,22701.085000,86243.5 m
07/24/2022,22683.361600,22971.266800,22000.690877,22471.315703,66410.5 m
07/25/2022,22459.036286,22990.393612,22295.844400,22600.784714,64037.2 m
07/26/2022,22583.915772,22620.953903,21340.467300,21340.467300,63096.4 m
07/27/2022,21317.184000,21317.184000,20737.035817,21206.715244,80699.9 m
07/28/2022,21279.622353,22943.120423,21047.545400,22943.120423,74499.3 m
07/29/2022,22954.998072,24139.475700,22713.871949,23847.013443,95390.3 m
07/30/2022,23852.008760,24298.652223,23452.463600,23746.273400,82637.3 m
07/31/2022,23789.551400,24589.353571,23550.677500,23642.243234,78457.2 m
08/01/2022,23635.636359,24167.151073,23258.297100,23314.429600,70552.9 m
08/02/2022,23311.555600,23475.594300,22864.676619,23311.592835,63362.9 m
08/03/2022,23281.930867,23423.380367,22683.043600,22963.825538,64458.2 m
08/04/2022,22986.797644,23567.733200,22722.408600,22812.304800,61731.1 m
08/05/2022,22817.335295,23200.519310,22449.997700,22635.520004,63618.6 m
08/06/2022,22603.229345,23440.186608,22603.229345,23225.789748,129511.9 m
08/07/2022,23296.014359,23327.098460,22938.360300,22938.360300,46671.9 m
08/08/2022,22941.674100,23371.064800,22864.385900,23170.702418,37227.9 m
08/09/2022,23173.564493,24223.891661,23173.564493,23792.955000,61125.9 m
08/10/2022,23817.559000,23892.834000,22906.460200,23158.699096,70921.6 m
08/11/2022,23145.394082,24149.627131,22734.437956,23940.204500,75259.9 m
08/12/2022,23956.835804,24838.022584,23872.777200,23928.977800,86265.1 m
08/13/2022,23934.390600,24417.575700,23644.725902,24395.938000,74588.8 m
08/14/2022,24399.297900,24879.863315,24334.202208,24427.973184,55096.2 m
08/15/2022,24443.207718,24975.355100,24177.632915,24323.002169,45036.1 m
08/16/2022,24300.943040,25136.017300,23804.716600,24146.605700,59267.1 m
08/17/2022,24088.535700,24236.628200,23707.543900,23889.746060,59133.7 m
08/18/2022,23858.860419,24416.598000,23213.059028,23311.759147,55592.9 m
08/19/2022,23338.393004,23575.611200,23140.458575,23206.185200,50975.7 m
08/20/2022,23192.072200,23192.072200,20840.724271,20840.724271,56799.9 m
08/21/2022,20836.676332,21336.823876,20829.837924,21163.408503,61145 m
08/22/2022,21138.109082,21671.110182,21085.999157,21515.706346,42210 m
08/23/2022,21511.405476,21511.405476,20931.278114,21418.635000,48612.7 m
08/24/2022,21412.832900,21632.790665,20946.783395,21516.130821,56455.9 m
08/25/2022,21512.995190,21826.326200,21172.074323,21378.104808,50558.6 m
08/26/2022,21367.724909,21773.148662,21330.794800,21591.284830,50399.1 m
08/27/2022,21563.193110,21812.788896,20122.778513,20215.514855,54504.6 m
08/28/2022,20254.820064,20331.546961,19870.573935,20050.570500,59715.6 m
08/29/2022,20032.728400,20133.356700,19606.735100,19606.735100,41580.8 m
08/30/2022,19539.580700,20360.700500,19539.580700,20280.871176,50011.9 m
08/31/2022,20295.057469,20558.011500,19595.580500,19768.065300,59130.1 m
09/01/2022,19794.257300,20438.013302,19794.257300,20046.947100,68910.2 m
09/02/2022,20053.474000,20185.997600,19619.654900,20145.588400,59976.2 m
09/03/2022,20123.430130,20409.616991,19787.500414,19927.546600,53777.6 m
09/04/2022,19957.571300,20046.548100,19678.207000,19834.795623,46422.2 m
09/05/2022,19830.806457,19999.596577,19620.934300,19975.308100,30188.9 m
09/06/2022,20000.399476,20040.553289,19660.148568,19808.095961,35287.3 m
09/07/2022,19786.607401,20154.402675,18744.904800,18812.061037,48719.5 m
09/08/2022,18785.907329,19446.587000,18578.840415,19275.303556,56371.1 m
09/09/2022,19283.333150,19428.686750,19081.546200,19318.420400,49633.8 m
09/10/2022,19324.631700,21396.569029,19323.360100,21370.640871,60209.3 m
09/11/2022,21362.693470,21767.751500,21166.987246,21661.704000,62426.1 m
09/12/2022,21648.390000,21810.000208,21381.901300,21789.452411,51346.2 m
09/13/2022,21818.602960,22458.633314,21589.694656,22387.938628,69203.8 m
09/14/2022,22399.978232,22698.771665,20032.164700,20172.392456,81152.5 m
09/15/2022,20175.702087,20486.084349,19748.013189,20251.719835,84479.6 m
09/16/2022,20221.790212,20288.697500,19652.741840,19662.388300,75639.8 m
09/17/2022,19702.014000,19880.553575,19360.156600,19756.268186,66830.1 m
09/18/2022,19803.712327,20173.354459,19768.490117,20123.640552,57758.8 m
09/19/2022,20121.849304,20121.849304,19374.468300,19393.593908,47383.7 m
09/20/2022,19420.560907,19623.120937,18391.819389,19576.637199,79169.4 m
09/21/2022,19537.112900,19624.335985,18799.074737,18873.200500,77663.9 m
09/22/2022,18873.908300,19670.865914,18200.895538,18501.820494,73457.1 m
09/23/2022,18480.425742,19493.936454,18374.854404,19429.132694,99240.7 m
09/24/2022,19404.736129,19466.708700,18568.779496,19245.969418,77987.8 m
09/25/2022,19290.279614,19294.627882,18831.329282,18931.734112,70758.9 m
09/26/2022,18923.498800,19135.629500,18682.763486,18814.051600,44811.7 m
09/27/2022,18802.699700,19277.511557,18700.551100,19238.753600,67509 m
09/28/2022,19224.758300,20346.161400,18844.264402,19098.479820,98288.9 m
09/29/2022,19109.881484,19731.875600,18528.601942,19399.488779,109017 m
09/30/2022,19417.118875,19595.023600,18900.611100,19593.337462,93504.1 m
10/01/2022,19595.196447,20130.352400,19251.182900,19449.607736,83393.6 m
10/02/2022,19424.060072,19470.252372,19221.463000,19305.171900,68653.7 m
10/03/2022,19311.099100,19388.882900,18940.094477,19035.349883,38547 m
10/04/2022,19057.643696,19666.375700,19031.583301,19610.387900,57075.6 m
10/05/2022,19621.441400,20373.396966,19510.545300,20339.726000,68130.6 m
10/06/2022,20339.976600,20343.105300,19759.352031,20168.604100,69289.9 m
10/07/2022,20157.073300,20412.179100,19882.909055,19948.221903,73072.7 m
10/08/2022,19956.802700,20042.217000,19377.618844,19533.028249,60960.5 m
10/09/2022,19533.276708,19607.875740,19275.328300,19401.010500,47210.8 m
10/10/2022,19415.181500,19539.485280,19330.103002,19436.335100,32508.4 m
10/11/2022,19443.004700,19516.135100,19100.813705,19135.374022,43632.5 m
10/12/2022,19133.077336,19256.379978,18889.956348,19045.541600,58945.1 m
10/13/2022,19060.654400,19206.101400,19024.110200,19157.977348,57229 m
10/14/2022,19155.034232,19454.676403,18290.671400,19380.689299,66306.4 m
10/15/2022,19380.655779,19891.326800,19096.989700,19191.027400,94607.3 m
10/16/2022,19182.247600,19219.564700,19026.267200,19054.884700,55450.2 m
10/17/2022,19066.057400,19397.587347,19066.057400,19259.620646,31435 m
10/18/2022,19256.406229,19650.757500,19164.444037,19558.111700,48744.8 m
10/19/2022,19546.015400,19685.475562,19116.744200,19351.069700,62745.2 m
10/20/2022,19329.176300,19337.079700,19115.233100,19124.989200,61076.9 m
10/21/2022,19123.629100,19328.000800,18942.909000,19042.930900,50448.8 m
10/22/2022,19042.740500,19231.197400,18743.277100,19166.328600,56719.1 m
10/23/2022,19162.537600,19248.563897,19119.823901,19202.852967,51156 m
10/24/2022,19203.797900,19669.507231,19112.114700,19548.724900,29334.5 m
10/25/2022,19564.514600,19578.378400,19191.110900,19335.393700,57568.9 m
10/26/2022,19330.212900,20388.472500,19252.563400,20110.875561,62423 m
10/27/2022,20081.820635,20943.084645,20065.933676,20754.023973,111641.9 m
10/28/2022,20766.809887,20860.753364,20249.754699,20283.979749,97985.7 m
10/29/2022,20292.405845,20733.951617,20074.037000,20608.257900,86808.6 m
10/30/2022,20595.378942,21003.557311,20563.937000,20811.988366,78150.6 m
10/31/2022,20809.808812,20910.096400,20520.358147,20621.747900,64734 m
11/01/2022,20620.816100,20806.878800,20290.128636,20504.460228,63533.9 m
11/02/2022,20495.705989,20650.438719,20374.129531,20481.554900,75086.3 m
11/03/2022,20481.979000,20732.027200,20073.875476,20151.523077,69104.9 m
11/04/2022,20150.544415,20376.986635,20063.316500,20208.596507,89252.1 m
11/05/2022,20205.279061,21213.064582,20190.888426,21156.078000,86139.3 m
11/06/2022,21145.628000,21461.079439,21095.760300,21281.585100,93930.9 m
11/07/2022,21302.329700,21350.988100,20913.053900,20913.053900,54828.3 m
11/08/2022,20918.172300,21042.870300,20447.279500,20591.745900,75255.1 m
11/09/2022,20590.749900,20657.623400,17641.158800,18528.520927,116085.6 m
11/10/2022,18545.161817,18566.716756,15652.591100,15789.342423,164641.1 m
11/11/2022,15897.516596,18179.295573,15866.931777,17590.414674,154013.3 m
11/12/2022,17592.620700,17675.261600,16453.919132,17104.198400,108608 m
11/13/2022,17047.822100,17068.251700,16639.617024,16802.194300,68135.3 m
11/14/2022,16800.992600,16933.574500,16272.735800,16349.997597,39952.3 m
11/15/2022,16331.352178,17151.974262,15838.319300,16630.637464,64554.3 m
11/16/2022,16614.287154,17086.691200,16555.151500,16894.926500,68872.4 m
11/17/2022,16898.235800,16988.241200,16414.320760,16673.507711,57818.2 m
11/18/2022,16670.395123,16728.656008,16448.162600,16690.889527,51656.8 m
11/19/2022,16692.922783,16953.888974,16561.025900,16711.141785,47289.3 m
11/20/2022,16704.621396,16807.057900,16565.157000,16715.838593,33337.3 m
11/21/2022,16704.480433,16746.273600,16248.149200,16291.447700,28446 m
11/22/2022,16286.806400,16286.806400,15598.495100,15779.971702,50201.3 m
11/23/2022,15781.030076,16260.721700,15666.274500,16174.957400,58615.6 m
11/24/2022,16221.670000,16652.210400,16167.276600,16615.229200,54191.8 m
11/25/2022,16624.779500,16779.343200,16474.392577,16597.731300,51316.1 m
11/26/2022,16609.375900,16609.375900,16371.869099,16511.911278,40539.6 m
11/27/2022,16513.928700,16683.874870,16415.619928,16461.194518,39602.7 m
11/28/2022,16457.253279,16593.459557,16419.021398,16432.364615,35423.2 m
11/29/2022,16425.212911,16481.767900,16044.112400,16212.403248,44930.8 m
11/30/2022,16213.389600,16522.977471,16111.249696,16436.192400,52776.4 m
12/01/2022,16438.745600,17212.898261,16438.745600,17188.634680,44743.1 m
12/02/2022,17165.411567,17214.326300,16883.171100,16956.189300,38789 m
12/03/2022,16972.464618,17088.909103,16862.767960,17088.426500,33498.1 m
12/04/2022,17092.197300,17122.785800,16876.105831,16903.723625,28422.7 m
12/05/2022,16880.830413,17144.100550,16880.830413,17130.165329,25946.7 m
12/06/2022,17112.095827,17391.967337,16884.188800,16959.336064,33310.2 m
12/07/2022,16967.683780,17101.713469,16925.225101,17088.376116,33313 m
12/08/2022,17089.816109,17096.384400,16746.391600,16838.047473,33628.6 m
12/09/2022,16835.049236,17290.300000,16791.278892,17254.841595,31326.1 m
12/10/2022,17226.675972,17272.187489,17081.546800,17123.386728,34491.9 m
12/11/2022,17128.161092,17216.174607,17105.505118,17114.340586,25743.4 m
12/12/2022,17129.863554,17253.191402,17080.092147,17091.916536,19589.9 m
12/13/2022,17089.446091,17220.814535,16882.272895,17220.814535,27211 m
12/14/2022,17202.490499,17932.468700,17097.212400,17766.350553,41107 m
12/15/2022,17779.867620,18329.450172,17710.387652,17799.168974,53775.2 m
12/16/2022,17794.875274,17843.086196,17306.065624,17339.458271,56261.7 m
12/17/2022,17358.522521,17513.937800,16529.297358,16608.493200,47661.5 m
12/18/2022,16636.470287,16785.892298,16594.000933,16785.892298,46630.8 m
12/19/2022,16779.090095,16820.637691,16677.745369,16750.765810,25538.4 m
12/20/2022,16741.118289,16801.150078,16366.314100,16424.796713,29555.7 m
12/21/2022,16441.866513,16994.602800,16408.677495,16902.542190,50421.3 m
12/22/2022,16901.380014,16921.028081,16740.439000,16806.416496,42938.9 m
12/23/2022,16818.780905,16859.258900,16572.012300,16822.062145,33312.4 m
12/24/2022,16819.795402,16903.326523,16772.502723,16780.463676,35636.5 m
12/25/2022,16779.530798,16853.542200,16779.530798,16833.882100,20627 m
12/26/2022,16836.196000,16849.687200,16739.651100,16829.918404,21982.4 m
12/27/2022,16832.923371,16911.649971,16804.839787,16908.948430,26543.5 m
12/28/2022,16919.823027,16963.002980,16631.430000,16706.459710,31444.1 m
12/29/2022,16706.249402,16762.014600,16488.762900,16549.983266,38603 m
12/30/2022,16547.534921,16655.070278,16503.195500,16641.444864,41785.4 m
12/31/2022,16636.993115,16639.843547,16379.532500,16603.751953,36451.6 m
01/01/2023,16608.070868,16632.899700,16495.873732,16538.347900,34065.3 m
01/02/2023,16537.454200,16621.165100,16507.390600,16607.069459,23508.8 m
01/03/2023,16617.254396,16758.525308,16560.090732,16677.449944,24859.7 m
01/04/2023,16673.748747,16763.447292,16616.632381,16675.909037,29648.3 m
01/05/2023,16674.508700,16973.381191,16658.433945,16857.282709,39384.2 m
01/06/2023,16852.132786,16877.126600,16781.464800,16828.846400,38960.1 m
01/07/2023,16831.119200,17005.497083,16707.851031,16953.972067,34958.1 m
01/08/2023,16951.158324,16974.401500,16909.746774,16944.539600,34306.4 m
01/09/2023,16943.761683,17070.574511,16919.177228,17070.574511,21776.1 m
01/10/2023,17114.081091,17390.392932,17114.081091,17194.778735,40370.8 m
01/11/2023,17179.142834,17487.853500,17159.309800,17435.751646,45095.4 m
01/12/2023,17439.745151,17939.362500,17333.666864,17939.362500,43812.4 m
01/13/2023,17943.630926,19028.654700,17924.500687,18858.664600,72766.6 m
01/14/2023,18851.007900,19975.946903,18732.609600,19913.729475,81808.4 m
01/15/2023,19921.967158,21149.597102,19921.967158,20983.975600,105422 m
01/16/2023,20951.214100,20995.267230,20577.736100,20856.058391,63212.4 m
01/17/2023,20874.787481,21410.325100,20728.066100,21171.048285,60636.9 m
01/18/2023,21183.018445,21443.702726,20959.502443,21157.189613,51515.2 m
01/19/2023,21136.707876,21549.684600,20545.969727,20686.510420,58478.9 m
01/20/2023,20669.595812,21157.119929,20666.800100,21082.058204,77983.1 m
01/21/2023,21074.945531,22687.355500,20919.950800,22665.750700,64447.8 m
01/22/2023,22667.359300,23304.148166,22506.416377,22751.607400,101033.9 m
01/23/2023,22777.850900,23052.145000,22368.648600,22723.953200,79716.7 m
01/24/2023,22717.532000,23139.660215,22667.965000,22944.920100,73343.5 m
01/25/2023,22917.838300,23150.688900,22569.125900,22614.658441,79571.6 m
01/26/2023,22633.852778,23718.185400,22366.571800,23125.722900,82625.7 m
01/27/2023,23075.995935,23241.727187,22890.285600,23007.835200,94982.5 m
01/28/2023,23018.186100,23408.254821,22630.029300,23051.270800,74589.3 m
01/29/2023,23071.458800,23180.188459,22896.092600,23007.439600,62781.9 m
01/30/2023,23024.957000,23926.159000,22980.044400,23775.982900,60729.1 m
01/31/2023,23749.461000,23786.648800,22672.986729,22814.479200,79832.1 m
02/01/2023,22833.314000,23223.475000,22744.930000,23153.200400,74707.9 m
02/02/2023,23130.916100,23767.424500,22826.058200,23706.064300,70420.8 m
02/03/2023,23719.379100,24244.365400,23427.496200,23484.948800,95457.9 m
02/04/2023,23468.978500,23685.832800,23272.531400,23429.760000,90857.2 m
02/05/2023,23431.686800,23565.333900,23282.522980,23315.807600,68664.6 m
02/06/2023,23324.601700,23427.100983,22838.958600,22938.184691,50759 m
02/07/2023,22931.358816,23145.131803,22670.689500,22747.465000,64529.8 m
02/08/2023,22756.372000,23322.611400,22756.372000,23261.218600,73192.5 m
02/09/2023,23251.869400,23373.521000,22719.144000,22949.213200,78220.2 m
02/10/2023,22961.838300,22984.028500,21754.612606,21799.182108,85459.7 m
02/11/2023,21788.528513,21933.097500,21488.466500,21648.284600,98156.5 m
02/12/2023,21635.523600,21889.250900,21609.124000,21865.775300,69262.2 m
02/13/2023,21864.486300,22087.187856,21676.758667,21753.753227,48142.2 m
02/14/2023,21784.946400,21884.097100,21435.239490,21810.990486,61574.7 m
02/15/2023,21773.528172,22263.514989,21611.942926,22200.030600,68706.2 m
02/16/2023,22202.656300,24324.464026,22058.061238,24324.464026,74461.9 m
02/17/2023,24331.047590,25188.296500,23531.730400,23531.730400,86355.6 m
02/18/2023,23549.958400,24978.772300,23540.310800,24558.315500,90976.4 m
02/19/2023,24566.963800,24816.007125,24458.945200,24644.036900,77159 m
